source_path,target_path,migration_action,status,risk,batchable,blocked_reason,next_step,decision_refs,migration_progress,audit_progress,audit_result,last_migration_report,last_audit_report,updated_at,迁移之后的处理
docs-api-reference/cloud-recording/go-api/mixrecording.go.mdx,content/docs/zh-CN/api-reference/cloud-recording/go-api/mixrecording.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__go-api__mixrecording.go.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__go-api__mixrecording.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/go-api/overview.go.mdx,content/docs/zh-CN/api-reference/cloud-recording/go-api/overview.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__go-api__overview.go.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__go-api__overview.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/go-api/response.go.mdx,content/docs/zh-CN/api-reference/cloud-recording/go-api/response.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__go-api__response.go.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__go-api__response.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/go-api/samplelogger.go.mdx,content/docs/zh-CN/api-reference/cloud-recording/go-api/samplelogger.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__go-api__samplelogger.go.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__go-api__samplelogger.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/go-api/struct.go.mdx,content/docs/zh-CN/api-reference/cloud-recording/go-api/struct.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__go-api__struct.go.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__go-api__struct.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/go-api/webrecording.go.mdx,content/docs/zh-CN/api-reference/cloud-recording/go-api/webrecording.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__go-api__webrecording.go.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__go-api__webrecording.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/java-api/basicauthcredential.java.mdx,content/docs/zh-CN/api-reference/cloud-recording/java-api/basicauthcredential.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__java-api__basicauthcredential.java.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__java-api__basicauthcredential.java.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/java-api/cloudrecordingclient.java.mdx,content/docs/zh-CN/api-reference/cloud-recording/java-api/cloudrecordingclient.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__java-api__cloudrecordingclient.java.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__java-api__cloudrecordingclient.java.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/java-api/enum.java.mdx,content/docs/zh-CN/api-reference/cloud-recording/java-api/enum.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__java-api__enum.java.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__java-api__enum.java.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/java-api/individualscenario.java.mdx,content/docs/zh-CN/api-reference/cloud-recording/java-api/individualscenario.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__java-api__individualscenario.java.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__java-api__individualscenario.java.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/java-api/mixscenario.java.mdx,content/docs/zh-CN/api-reference/cloud-recording/java-api/mixscenario.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__java-api__mixscenario.java.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__java-api__mixscenario.java.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/java-api/overview.java.mdx,content/docs/zh-CN/api-reference/cloud-recording/java-api/overview.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__java-api__overview.java.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__java-api__overview.java.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/java-api/struct.java.mdx,content/docs/zh-CN/api-reference/cloud-recording/java-api/struct.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__java-api__struct.java.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__java-api__struct.java.md,2026-07-05T10:50:35.138Z
docs-api-reference/cloud-recording/java-api/webscenario.java.mdx,content/docs/zh-CN/api-reference/cloud-recording/java-api/webscenario.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__cloud-recording__java-api__webscenario.java.mdx__to__content__docs__zh-CN__api-reference__cloud-recording__java-api__webscenario.java.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/agent-sdk-api/overview.agent-go.mdx,content/docs/zh-CN/api-reference/conversational-ai/agent-sdk-api/overview.agent-go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__agent-sdk-api__overview.agent-go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__overview.agent-go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/agent-sdk-api/overview.agent-python.mdx,content/docs/zh-CN/api-reference/conversational-ai/agent-sdk-api/overview.agent-python.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__agent-sdk-api__overview.agent-python.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__overview.agent-python.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/agent-sdk-api/overview.agent-typescript.mdx,content/docs/zh-CN/api-reference/conversational-ai/agent-sdk-api/overview.agent-typescript.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__agent-sdk-api__overview.agent-typescript.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__overview.agent-typescript.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/android-component/enum.android.mdx,content/docs/zh-CN/api-reference/conversational-ai/android-component/enum.android.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__android-component__enum.android.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__enum.android.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/android-component/iconversationalaiapi.android.mdx,content/docs/zh-CN/api-reference/conversational-ai/android-component/iconversationalaiapi.android.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__android-component__iconversationalaiapi.android.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__iconversationalaiapi.a.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/android-component/iconversationalaiapieventhandler.android.mdx,content/docs/zh-CN/api-reference/conversational-ai/android-component/iconversationalaiapieventhandler.android.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__android-component__iconversationalaiapieventhandler.android.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__iconversat.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/android-component/overview.android.mdx,content/docs/zh-CN/api-reference/conversational-ai/android-component/overview.android.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__android-component__overview.android.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__overview.android.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/android-component/struct.android.mdx,content/docs/zh-CN/api-reference/conversational-ai/android-component/struct.android.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__android-component__struct.android.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__struct.android.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/baseresponse.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/baseresponse.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__baseresponse.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__baseresponse.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/basicauthcredential.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/basicauthcredential.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__basicauthcredential.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__basicauthcredential.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/client.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/client.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__client.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__client.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/enum.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/enum.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__enum.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__enum.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/listoptions.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/listoptions.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__listoptions.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__listoptions.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/overview.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/overview.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__overview.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__overview.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/response.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/response.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__response.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__response.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/samplelogger.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/samplelogger.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__samplelogger.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__samplelogger.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/go-api/struct.go.mdx,content/docs/zh-CN/api-reference/conversational-ai/go-api/struct.go.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__go-api__struct.go.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__struct.go.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/ios-component/conversationalaiapi.ios.mdx,content/docs/zh-CN/api-reference/conversational-ai/ios-component/conversationalaiapi.ios.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__ios-component__conversationalaiapi.ios.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__conversationalaiapi.ios.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/ios-component/conversationalaiapieventhandler.ios.mdx,content/docs/zh-CN/api-reference/conversational-ai/ios-component/conversationalaiapieventhandler.ios.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__ios-component__conversationalaiapieventhandler.ios.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__conversationalaiapi.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/ios-component/enum.ios.mdx,content/docs/zh-CN/api-reference/conversational-ai/ios-component/enum.ios.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__ios-component__enum.ios.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__enum.ios.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/ios-component/overview.ios.mdx,content/docs/zh-CN/api-reference/conversational-ai/ios-component/overview.ios.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__ios-component__overview.ios.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__overview.ios.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/ios-component/struct.ios.mdx,content/docs/zh-CN/api-reference/conversational-ai/ios-component/struct.ios.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__ios-component__struct.ios.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__struct.ios.md,2026-07-05T10:50:35.138Z
docs-api-reference/convoai/java-api/basicauthcredential.java.mdx,content/docs/zh-CN/api-reference/conversational-ai/java-api/basicauthcredential.java.mdx,classify_api_reference_then_migrate_or_defer,needs_review,high,no,,Review legacy JSX/shared/platform/API patterns before batching.,needs-directive-rewrite|needs-table-normalization|needs-anchor-normalization|needs-api-reference-source,completed,completed,pass,docs/migration/generated/full-redirect-pass-1/report.md,docs/migration/generated/full-redirect-pass-1-audit/docs-api-reference__convoai__java-api__basicauthcredential.java.mdx__to__content__docs__zh-CN__api-reference__conversational-ai__client-toolkit__basicauthcredential.java.md,2026-07-05T10:50:35.138Z
